true_class,pred_label,score,accepted,group
bird,bird,-9.538757,True,other
truck,truck,-11.008707,True,other
bird,bird,-9.745234,True,other
bird,bird,-8.519569,True,other
truck,truck,-10.463636,True,other
horse,horse,-8.775538,True,other
deer,deer,-7.5252776,True,other
automobile,automobile,-10.577791,True,other
truck,truck,-6.126435,True,other
automobile,automobile,-9.250087,True,other
deer,deer,-6.917199,True,other
cat,cat,-6.6449604,True,other
dog,automobile,-4.1037464,False,other
cat,cat,-5.9167223,True,other
ship,ship,-10.034956,True,other
truck,truck,-9.571721,True,other
cat,cat,-10.935206,True,other
frog,bird,-7.2250175,True,other
bird,bird,-9.956177,True,other
airplane,airplane,-4.914575,False,other
ship,ship,-2.4914153,False,other
truck,truck,-8.180967,True,other
airplane,airplane,-10.154995,True,other
dog,dog,-8.11892,True,other
automobile,automobile,-9.371111,True,other
dog,dog,-11.101373,True,other
ship,automobile,-6.986781,True,other
bird,bird,-10.190276,True,other
automobile,automobile,-10.956177,True,other
bird,airplane,-7.5104375,True,other
cat,cat,-8.123703,True,other
bird,bird,-9.360254,True,other
deer,deer,-9.684425,True,other
ship,ship,-9.974692,True,other
deer,deer,-9.176781,True,other
airplane,airplane,-8.40201,True,other
frog,frog,-7.973582,True,other
deer,deer,-9.993427,True,other
bird,bird,-10.67731,True,other
truck,truck,-10.506189,True,other
ship,ship,-9.943039,True,other
deer,deer,-6.8886075,True,other
horse,horse,-10.336203,True,other
frog,frog,-9.227271,True,other
bird,bird,-9.464285,True,other
deer,deer,-9.273054,True,other
horse,horse,-10.430208,True,other
horse,horse,-9.417506,True,other
frog,frog,-8.642349,True,other
deer,deer,-7.3572435,True,other
bird,bird,-8.58691,True,other
bird,bird,-9.416445,True,other
cat,cat,-6.657767,True,other
bird,bird,-9.778763,True,other
deer,deer,-7.8123484,True,other
truck,truck,-11.375458,True,other
airplane,airplane,-9.828909,True,other
airplane,airplane,-8.971717,True,other
truck,truck,-8.65088,True,other
frog,frog,-10.641658,True,other
dog,cat,-6.885041,True,other
ship,ship,-9.650171,True,other
dog,dog,-10.632798,True,other
bird,bird,-9.302644,True,other
deer,deer,-9.491542,True,other
ship,ship,-10.008823,True,other
ship,ship,-10.170097,True,other
frog,frog,-8.281306,True,other
deer,airplane,-4.5674253,False,other
dog,dog,-9.797565,True,other
horse,horse,-9.594608,True,other
frog,frog,-9.4527,True,other
cat,cat,-5.7930036,True,other
horse,deer,-5.0750227,False,other
airplane,airplane,-8.333163,True,other
deer,deer,-8.988579,True,other
airplane,airplane,-11.037829,True,other
dog,truck,-4.2049894,False,other
ship,ship,-10.266749,True,other
bird,horse,-6.557191,True,other
ship,ship,-9.270011,True,other
airplane,airplane,-8.408992,True,other
deer,deer,-10.125051,True,other
truck,truck,-7.311224,True,other
bird,bird,-7.290718,True,other
cat,cat,-9.546565,True,other
frog,frog,-7.019408,True,other
ship,ship,-10.774062,True,other
automobile,automobile,-9.483404,True,other
frog,frog,-9.588949,True,other
airplane,airplane,-7.3704066,True,other
ship,ship,-9.213103,True,other
deer,deer,-8.964715,True,other
cat,cat,-9.93226,True,other
automobile,automobile,-9.092815,True,other
deer,deer,-9.071369,True,other
dog,cat,-7.1124377,True,other
bird,bird,-8.667073,True,other
deer,deer,-9.382895,True,other
cat,cat,-7.9953628,True,other
frog,frog,-8.746935,True,other
airplane,airplane,-10.204869,True,other
horse,horse,-9.94178,True,other
automobile,automobile,-8.7849,True,other
cat,cat,-9.265011,True,other
dog,dog,-8.967975,True,other
horse,horse,-10.056311,True,other
automobile,automobile,-9.557888,True,other
ship,ship,-8.621643,True,other
airplane,airplane,-8.922334,True,other
deer,deer,-7.8888626,True,other
ship,ship,-8.062701,True,other
bird,bird,-9.210031,True,other
horse,horse,-8.634545,True,other
horse,horse,-10.32627,True,other
airplane,airplane,-10.419417,True,other
bird,bird,-4.7937756,False,other
bird,bird,-10.897308,True,other
deer,deer,-8.6500435,True,other
cat,cat,-6.8714485,True,other
cat,cat,-8.074269,True,other
automobile,truck,-8.493297,True,other
frog,frog,-4.980462,False,other
automobile,automobile,-8.790296,True,other
frog,frog,-10.288003,True,other
deer,deer,-9.584925,True,other
frog,frog,-9.325724,True,other
horse,horse,-9.207899,True,other
deer,deer,-8.576717,True,other
horse,horse,-8.71444,True,other
cat,cat,-8.4143305,True,other
ship,ship,-5.255163,False,other
automobile,automobile,-8.78596,True,other
cat,cat,-9.124207,True,other
automobile,automobile,-9.79067,True,other
deer,deer,-8.116687,True,other
frog,frog,-9.7849655,True,other
dog,airplane,-4.9810033,False,other
dog,dog,-7.3467174,True,other
horse,horse,-9.185098,True,other
deer,deer,-9.646335,True,other
dog,dog,-10.205562,True,other
deer,deer,-9.562143,True,other
truck,truck,-7.7409344,True,other
horse,horse,-9.780024,True,other
horse,horse,-9.826784,True,other
bird,bird,-11.200401,True,other
cat,cat,-9.2974,True,other
cat,cat,-8.861349,True,other
frog,frog,-10.2496605,True,other
horse,horse,-11.461356,True,other
deer,deer,-10.094036,True,other
automobile,automobile,-9.818348,True,other
frog,frog,-9.065418,True,other
automobile,automobile,-10.339264,True,other
airplane,airplane,-11.461492,True,other
frog,frog,-10.572535,True,other
truck,truck,-10.067972,True,other
frog,frog,-8.17218,True,other
airplane,airplane,-10.325551,True,other
bird,bird,-9.59553,True,other
airplane,airplane,-9.096269,True,other
bird,bird,-6.332341,True,other
deer,deer,-5.4369745,False,other
horse,horse,-9.400254,True,other
airplane,airplane,-11.694615,True,other
airplane,airplane,-7.230407,True,other
airplane,airplane,-9.390385,True,other
airplane,airplane,-11.498957,True,other
horse,horse,-9.429,True,other
dog,dog,-8.932402,True,other
cat,cat,-11.219983,True,other
bird,bird,-8.653196,True,other
horse,horse,-9.866204,True,other
ship,ship,-10.803252,True,other
dog,dog,-5.5688,False,other
dog,dog,-11.480772,True,other
bird,bird,-6.5072107,True,other
bird,bird,-9.533658,True,other
ship,ship,-7.7380395,True,other
truck,truck,-8.926633,True,other
automobile,automobile,-8.831671,True,other
bird,bird,-5.34233,False,other
bird,bird,-6.2388268,True,other
airplane,airplane,-7.1557646,True,other
cat,cat,-9.981631,True,other
deer,deer,-9.292075,True,other
truck,truck,-10.790529,True,other
automobile,automobile,-10.789629,True,other
frog,frog,-9.473991,True,other
truck,truck,-7.6599364,True,other
airplane,airplane,-9.173772,True,other
ship,ship,-5.512541,False,other
cat,cat,-8.507367,True,other
frog,frog,-8.763982,True,other
deer,deer,-10.632778,True,other
frog,frog,-10.483841,True,other
horse,horse,-10.2087965,True,other
dog,dog,-9.146183,True,other
automobile,automobile,-10.452591,True,other
ship,ship,-8.917013,True,other
truck,truck,-8.359377,True,other
airplane,airplane,-8.468981,True,other
dog,dog,-5.2761526,False,other
airplane,airplane,-9.938784,True,other
dog,dog,-8.866693,True,other
deer,deer,-6.713006,True,other
cat,cat,-9.71887,True,other
ship,ship,-6.8576756,True,other
dog,dog,-9.98002,True,other
bird,bird,-8.390635,True,other
airplane,airplane,-8.422881,True,other
ship,ship,-11.058676,True,other
dog,dog,-10.942165,True,other
truck,truck,-9.574823,True,other
bird,bird,-8.894307,True,other
dog,dog,-7.0176964,True,other
frog,frog,-10.074569,True,other
dog,dog,-10.709835,True,other
horse,horse,-9.721887,True,other
cat,cat,-7.7984133,True,other
horse,horse,-9.796962,True,other
bird,bird,-8.186005,True,other
ship,ship,-9.921259,True,other
ship,ship,-8.250195,True,other
deer,deer,-6.7457166,True,other
bird,bird,-9.697102,True,other
automobile,automobile,-9.079794,True,other
frog,frog,-9.645814,True,other
bird,bird,-9.241365,True,other
truck,truck,-9.393987,True,other
truck,truck,-9.233368,True,other
ship,ship,-9.115,True,other
bird,bird,-9.050213,True,other
cat,cat,-8.089808,True,other
automobile,automobile,-10.3292265,True,other
airplane,airplane,-9.940383,True,other
dog,dog,-10.789868,True,other
bird,bird,-8.616541,True,other
cat,cat,-9.355635,True,other
horse,horse,-7.420879,True,other
truck,truck,-10.035344,True,other
dog,dog,-10.630819,True,other
truck,truck,-11.404938,True,other
automobile,automobile,-9.131298,True,other
automobile,automobile,-8.59377,True,other
cat,cat,-11.424325,True,other
bird,bird,-9.195887,True,other
horse,horse,-9.085879,True,other
deer,deer,-8.577106,True,other
deer,deer,-9.3341,True,other
automobile,automobile,-9.221052,True,other
truck,truck,-9.386087,True,other
deer,deer,-9.603829,True,other
dog,dog,-8.361822,True,other
dog,dog,-9.948807,True,other
bird,bird,-8.792435,True,other
horse,bird,-5.811654,True,other
horse,horse,-8.62659,True,other
frog,frog,-11.145526,True,other
automobile,automobile,-11.2082,True,other
bird,dog,-6.769979,True,other
cat,cat,-8.739596,True,other
horse,horse,-9.447002,True,other
dog,dog,-9.84134,True,other
deer,deer,-8.043319,True,other
cat,dog,-4.2919254,False,other
horse,horse,-9.139724,True,other
horse,horse,-9.235324,True,other
airplane,airplane,-6.00199,True,other
airplane,airplane,-8.376212,True,other
automobile,automobile,-8.135051,True,other
deer,horse,-5.322715,False,other
deer,deer,-10.312067,True,other
cat,cat,-9.624852,True,other
horse,horse,-7.410372,True,other
truck,truck,-9.700217,True,other
ship,ship,-8.84029,True,other
horse,horse,-10.181434,True,other
airplane,airplane,-7.815186,True,other
truck,truck,-11.203513,True,other
airplane,airplane,-5.9403257,True,other
cat,cat,-10.085052,True,other
horse,horse,-9.566661,True,other
frog,frog,-9.066769,True,other
cat,cat,-7.127871,True,other
ship,ship,-9.543459,True,other
deer,deer,-9.185278,True,other
dog,dog,-8.938148,True,other
frog,frog,-8.912297,True,other
dog,dog,-10.105688,True,other
cat,dog,-3.699107,False,other
deer,deer,-9.398969,True,other
bird,bird,-8.401749,True,other
truck,truck,-8.885786,True,other
bird,bird,-9.0458975,True,other
deer,deer,-9.6475,True,other
truck,truck,-5.083146,False,other
bird,bird,-10.749331,True,other
airplane,airplane,-9.616561,True,other
automobile,automobile,-10.831119,True,other
automobile,automobile,-9.415599,True,other
cat,cat,-6.181826,True,other
horse,horse,-10.108932,True,other
truck,truck,-9.689888,True,other
dog,dog,-10.760621,True,other
automobile,automobile,-10.260759,True,other
frog,frog,-8.907927,True,other
airplane,airplane,-8.212077,True,other
cat,cat,-6.7478356,True,other
cat,cat,-9.127312,True,other
horse,horse,-9.586257,True,other
bird,bird,-8.368038,True,other
deer,deer,-10.696781,True,other
dog,dog,-9.256583,True,other
bird,bird,-11.17137,True,other
cat,cat,-7.916286,True,other
frog,frog,-8.869814,True,other
cat,airplane,-6.4520764,True,other
cat,cat,-7.6496916,True,other
airplane,airplane,-9.6989,True,other
deer,deer,-9.060749,True,other
deer,frog,-6.294871,True,other
cat,cat,-8.708093,True,other
ship,ship,-9.146229,True,other
automobile,automobile,-9.544635,True,other
bird,bird,-8.336062,True,other
cat,cat,-6.326251,True,other
bird,bird,-11.489281,True,other
horse,horse,-8.059865,True,other
automobile,truck,-3.507547,False,other
deer,cat,-5.737697,True,other
dog,dog,-5.9963713,True,other
frog,frog,-9.1892,True,other
ship,ship,-8.521174,True,other
frog,frog,-10.274727,True,other
frog,frog,-6.1893334,True,other
dog,dog,-8.6495695,True,other
deer,deer,-10.218832,True,other
bird,bird,-8.607525,True,other
truck,truck,-9.286415,True,other
truck,truck,-7.733572,True,other
cat,cat,-8.238414,True,other
bird,bird,-9.675637,True,other
airplane,airplane,-8.853406,True,other
deer,deer,-8.735184,True,other
automobile,automobile,-7.9832373,True,other
dog,dog,-9.408986,True,other
dog,dog,-9.824982,True,other
frog,frog,-11.63198,True,other
frog,frog,-12.306129,True,other
dog,dog,-10.299138,True,other
frog,frog,-7.186737,True,other
truck,truck,-11.488629,True,other
horse,horse,-12.076642,True,other
truck,truck,-7.5691714,True,other
deer,deer,-9.855541,True,other
ship,ship,-9.369474,True,other
cat,cat,-7.463246,True,other
automobile,automobile,-10.270732,True,other
truck,truck,-8.469663,True,other
ship,ship,-8.272947,True,other
automobile,automobile,-10.4210415,True,other
truck,truck,-9.787779,True,other
airplane,airplane,-10.045428,True,other
cat,cat,-10.23124,True,other
airplane,airplane,-10.834973,True,other
deer,deer,-7.9698844,True,other
horse,horse,-9.834098,True,other
horse,horse,-9.107621,True,other
bird,bird,-9.047655,True,other
frog,deer,-6.3134203,True,other
dog,dog,-9.048638,True,other
frog,frog,-11.704586,True,other
truck,truck,-9.545955,True,other
horse,horse,-9.202409,True,other
horse,horse,-9.989834,True,other
dog,dog,-7.783201,True,other
horse,horse,-11.189857,True,other
airplane,airplane,-9.18678,True,other
ship,ship,-9.208627,True,other
frog,frog,-8.640038,True,other
horse,cat,-4.855985,False,other
ship,ship,-9.357874,True,other
cat,cat,-7.935764,True,other
ship,ship,-5.939443,True,other
truck,truck,-7.6750903,True,other
cat,cat,-8.296824,True,other
bird,bird,-8.9375,True,other
truck,truck,-9.44853,True,other
bird,bird,-9.434959,True,other
horse,horse,-8.856762,True,other
deer,deer,-6.907662,True,other
automobile,automobile,-7.9555635,True,other
truck,truck,-10.54201,True,other
horse,horse,-9.157417,True,other
airplane,airplane,-10.080991,True,other
ship,ship,-9.315332,True,other
automobile,automobile,-9.49939,True,other
bird,frog,-4.4224935,False,other
airplane,airplane,-10.230845,True,other
frog,frog,-10.878741,True,other
dog,dog,-9.515006,True,other
automobile,automobile,-9.564538,True,other
deer,deer,-9.293865,True,other
bird,bird,-9.814672,True,other
ship,ship,-9.48305,True,other
bird,bird,-10.715115,True,other
ship,ship,-7.845924,True,other
cat,cat,-10.068275,True,other
cat,cat,-9.106078,True,other
automobile,automobile,-8.640034,True,other
deer,deer,-9.733939,True,other
truck,truck,-10.081745,True,other
ship,ship,-9.277079,True,other
automobile,automobile,-9.7254505,True,other
automobile,automobile,-10.558817,True,other
horse,horse,-7.884659,True,other
truck,truck,-8.621803,True,other
truck,truck,-9.292806,True,other
deer,deer,-9.076342,True,other
frog,frog,-8.53646,True,other
ship,ship,-7.710557,True,other
dog,dog,-11.555299,True,other
cat,cat,-11.855266,True,other
bird,bird,-9.343199,True,other
bird,bird,-10.305265,True,other
cat,cat,-5.327904,False,other
ship,ship,-7.7523303,True,other
dog,dog,-8.452519,True,other
automobile,automobile,-9.377903,True,other
truck,truck,-10.35652,True,other
horse,horse,-10.358178,True,other
truck,truck,-8.845129,True,other
automobile,automobile,-8.74199,True,other
dog,cat,-2.724265,False,other
cat,cat,-6.328456,True,other
automobile,automobile,-6.7201824,True,other
airplane,airplane,-9.070563,True,other
cat,cat,-11.998255,True,other
ship,ship,-9.250859,True,other
truck,truck,-9.965046,True,other
bird,cat,-7.338252,True,other
airplane,airplane,-8.504638,True,other
ship,ship,-5.873236,True,other
airplane,ship,-6.9713006,True,other
horse,horse,-5.607029,False,other
truck,truck,-6.769397,True,other
deer,deer,-8.102427,True,other
ship,ship,-8.97583,True,other
cat,cat,-9.445897,True,other
airplane,airplane,-10.020785,True,other
horse,horse,-9.257686,True,other
airplane,airplane,-11.042956,True,other
horse,horse,-8.342967,True,other
airplane,airplane,-8.677475,True,other
dog,dog,-7.6545506,True,other
dog,dog,-9.214955,True,other
deer,deer,-9.034857,True,other
cat,cat,-10.289007,True,other
airplane,airplane,-10.708961,True,other
truck,truck,-10.488354,True,other
truck,truck,-9.310927,True,other
airplane,airplane,-10.008942,True,other
bird,bird,-9.832096,True,other
bird,bird,-10.095932,True,other
airplane,airplane,-9.403401,True,other
ship,ship,-9.979719,True,other
deer,deer,-8.668757,True,other
deer,deer,-8.949614,True,other
dog,dog,-10.601598,True,other
bird,bird,-7.7198477,True,other
bird,bird,-8.342086,True,other
automobile,automobile,-8.833655,True,other
automobile,automobile,-6.8953786,True,other
dog,dog,-8.990156,True,other
dog,dog,-6.409273,True,other
deer,deer,-8.52494,True,other
cat,cat,-9.5421505,True,other
deer,deer,-7.8321004,True,other
airplane,airplane,-9.216195,True,other
ship,ship,-9.550125,True,other
deer,deer,-6.9714556,True,other
ship,ship,-9.9908695,True,other
bird,bird,-7.0995774,True,other
dog,dog,-10.597436,True,other
frog,frog,-7.6834497,True,other
dog,dog,-8.727514,True,other
automobile,automobile,-9.547405,True,other
horse,horse,-9.836752,True,other
bird,bird,-10.131983,True,other
deer,deer,-8.528692,True,other
airplane,airplane,-9.215792,True,other
dog,dog,-9.566699,True,other
frog,frog,-8.487269,True,other
ship,ship,-9.402375,True,other
horse,horse,-9.506278,True,other
frog,frog,-9.9516735,True,other
cat,cat,-9.589687,True,other
automobile,automobile,-9.045495,True,other
cat,cat,-8.270741,True,other
frog,frog,-9.224843,True,other
frog,frog,-10.310857,True,other
deer,deer,-8.027807,True,other
dog,dog,-10.9425,True,other
dog,dog,-8.456933,True,other
dog,dog,-7.785271,True,other
automobile,automobile,-9.747388,True,other
ship,ship,-10.682066,True,other
horse,horse,-10.1198015,True,other
cat,cat,-9.606063,True,other
